state_abbr,year,meanStateApprop_byYear,meanTuition_byYear,meanRepayRate_byYear,repay_rate_category,meanRepayRate_byYearStateAndIncome,meanStateApprop_byState,meanTuition_byState,meanStateApprop_byYearAndState,meanTuition_byYearAndState
IA,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_highincome,0.814381,199271258.33333334,6144.833333333333,182926453.33333334,6110.666666666667
IA,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_hilodiff,0.21079333333333333,199271258.33333334,6144.833333333333,182926453.33333334,6110.666666666667
IA,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_midincome,0.7610623333333333,199271258.33333334,6144.833333333333,182926453.33333334,6110.666666666667
IA,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_lowincome,0.567611,199271258.33333334,6144.833333333333,173682984,6417.333333333333
IA,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_highincome,0.793458,199271258.33333334,6144.833333333333,173682984,6417.333333333333
IA,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_hilodiff,0.22584700000000002,199271258.33333334,6144.833333333333,173682984,6417.333333333333
IA,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_midincome,0.719847,199271258.33333334,6144.833333333333,173682984,6417.333333333333
IA,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_highincome,0.769868,199271258.33333334,6144.833333333333,181587402.66666666,6658
IA,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_hilodiff,0.22505966666666666,199271258.33333334,6144.833333333333,181587402.66666666,6658
IA,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_lowincome,0.5448083333333333,199271258.33333334,6144.833333333333,181587402.66666666,6658
IA,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_midincome,0.7020143333333333,199271258.33333334,6144.833333333333,181587402.66666666,6658
IA,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_hilodiff,0.22840666666666667,199271258.33333334,6144.833333333333,193079578.66666666,6658
IA,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_lowincome,0.5284996666666667,199271258.33333334,6144.833333333333,193079578.66666666,6658
IA,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_midincome,0.6831966666666667,199271258.33333334,6144.833333333333,193079578.66666666,6658
IA,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_highincome,0.7569063333333333,199271258.33333334,6144.833333333333,193079578.66666666,6658
IA,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_midincome,0.6924066666666666,199271258.33333334,6144.833333333333,197955992,6658
IA,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_lowincome,0.533597,199271258.33333334,6144.833333333333,197955992,6658
IA,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_hilodiff,0.228403,199271258.33333334,6144.833333333333,197955992,6658
IA,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_highincome,0.762,199271258.33333334,6144.833333333333,197955992,6658
ID,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_highincome,0.772569,74099212.90625,3469.21875,81671133,2437
ID,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_hilodiff,0.1616365,74099212.90625,3469.21875,81671133,2437
ID,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_midincome,0.7482169999999999,74099212.90625,3469.21875,81671133,2437
ID,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_lowincome,0.6109325,74099212.90625,3469.21875,81671133,2437
ID,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_lowincome,0.5280232499999999,74099212.90625,3469.21875,83139773,2274.25
ID,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_highincome,0.747257,74099212.90625,3469.21875,83139773,2274.25
ID,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_hilodiff,0.21923375,74099212.90625,3469.21875,83139773,2274.25
ID,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_midincome,0.6978182500000001,74099212.90625,3469.21875,83139773,2274.25
ID,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_midincome,0.6654265,74099212.90625,3469.21875,71480898,2454
ID,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_lowincome,0.49301524999999996,74099212.90625,3469.21875,71480898,2454
ID,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_hilodiff,0.243731,74099212.90625,3469.21875,71480898,2454
ID,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_highincome,0.73674625,74099212.90625,3469.21875,71480898,2454
ID,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_lowincome,0.4644605,74099212.90625,3469.21875,68637290.5,2787.25
ID,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_midincome,0.611866,74099212.90625,3469.21875,68637290.5,2787.25
ID,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_highincome,0.6708732500000001,74099212.90625,3469.21875,68637290.5,2787.25
ID,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_hilodiff,0.20641275,74099212.90625,3469.21875,68637290.5,2787.25
ID,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_hilodiff,0.2109865,74099212.90625,3469.21875,65503485.25,3980.5
ID,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_midincome,0.571402,74099212.90625,3469.21875,65503485.25,3980.5
ID,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_highincome,0.62448275,74099212.90625,3469.21875,65503485.25,3980.5
ID,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_lowincome,0.41349625,74099212.90625,3469.21875,65503485.25,3980.5
ID,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_highincome,0.59603950000000006,74099212.90625,3469.21875,70458992,4244.25
ID,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_hilodiff,0.20861449999999998,74099212.90625,3469.21875,70458992,4244.25
ID,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_lowincome,0.387425,74099212.90625,3469.21875,70458992,4244.25
ID,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_midincome,0.5399605,74099212.90625,3469.21875,70458992,4244.25
ID,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_highincome,0.599875,74099212.90625,3469.21875,73263003.5,4522.75
ID,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_hilodiff,0.2156175,74099212.90625,3469.21875,73263003.5,4522.75
ID,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_midincome,0.5281475,74099212.90625,3469.21875,73263003.5,4522.75
ID,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_lowincome,0.38425750000000003,74099212.90625,3469.21875,73263003.5,4522.75
ID,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_hilodiff,0.21223275,74099212.90625,3469.21875,78639128,5053.75
ID,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_midincome,0.5339087499999999,74099212.90625,3469.21875,78639128,5053.75
ID,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_highincome,0.60613675,74099212.90625,3469.21875,78639128,5053.75
ID,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_lowincome,0.393904,74099212.90625,3469.21875,78639128,5053.75
IL,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_midincome,0.74948975,108385563.47916667,7418.072916666667,109952404.33333333,5985
IL,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_hilodiff,0.14746841666666666,108385563.47916667,7418.072916666667,109952404.33333333,5985
IL,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_lowincome,0.6500069166666667,108385563.47916667,7418.072916666667,109952404.33333333,5985
IL,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_highincome,0.7974753333333333,108385563.47916667,7418.072916666667,109952404.33333333,5985
IL,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_highincome,0.7640669166666667,108385563.47916667,7418.072916666667,111551787.16666667,6617.083333333333
IL,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_midincome,0.69914075,108385563.47916667,7418.072916666667,111551787.16666667,6617.083333333333
IL,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_hilodiff,0.20435416666666667,108385563.47916667,7418.072916666667,111551787.16666667,6617.083333333333
IL,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_lowincome,0.55971275,108385563.47916667,7418.072916666667,111551787.16666667,6617.083333333333
IL,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_midincome,0.6751554166666667,108385563.47916667,7418.072916666667,111289920.66666667,6996.666666666667
IL,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_highincome,0.7437070833333334,108385563.47916667,7418.072916666667,111289920.66666667,6996.666666666667
IL,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_lowincome,0.5138720833333333,108385563.47916667,7418.072916666667,111289920.66666667,6996.666666666667
IL,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_hilodiff,0.229835,108385563.47916667,7418.072916666667,111289920.66666667,6996.666666666667
IL,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_highincome,0.7131305833333333,108385563.47916667,7418.072916666667,110862402.33333333,7135.5
IL,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_hilodiff,0.2306965,108385563.47916667,7418.072916666667,110862402.33333333,7135.5
IL,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_lowincome,0.4824340833333334,108385563.47916667,7418.072916666667,110862402.33333333,7135.5
IL,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_midincome,0.6438156666666667,108385563.47916667,7418.072916666667,110862402.33333333,7135.5
IL,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_lowincome,0.45739425,108385563.47916667,7418.072916666667,111650774.66666667,7557.75
IL,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_highincome,0.69199075,108385563.47916667,7418.072916666667,111650774.66666667,7557.75
IL,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_hilodiff,0.2345965,108385563.47916667,7418.072916666667,111650774.66666667,7557.75
IL,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_midincome,0.6121331666666666,108385563.47916667,7418.072916666667,111650774.66666667,7557.75
IL,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_hilodiff,0.24727266666666667,108385563.47916667,7418.072916666667,109900572.66666667,7889.166666666667
IL,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_highincome,0.675283,108385563.47916667,7418.072916666667,109900572.66666667,7889.166666666667
IL,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_lowincome,0.4280103333333333,108385563.47916667,7418.072916666667,109900572.66666667,7889.166666666667
IL,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_midincome,0.59320425,108385563.47916667,7418.072916666667,109900572.66666667,7889.166666666667
IL,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_highincome,0.6646995833333333,108385563.47916667,7418.072916666667,102461583.16666667,8288.666666666666
IL,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_midincome,0.5675034166666667,108385563.47916667,7418.072916666667,102461583.16666667,8288.666666666666
IL,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_lowincome,0.4026261666666667,108385563.47916667,7418.072916666667,102461583.16666667,8288.666666666666
IL,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_hilodiff,0.26207341666666667,108385563.47916667,7418.072916666667,102461583.16666667,8288.666666666666
IL,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_midincome,0.5600225833333333,108385563.47916667,7418.072916666667,99415062.83333333,8874.75
IL,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_highincome,0.66603925,108385563.47916667,7418.072916666667,99415062.83333333,8874.75
IL,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_lowincome,0.40054558333333334,108385563.47916667,7418.072916666667,99415062.83333333,8874.75
IL,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_hilodiff,0.2654936666666667,108385563.47916667,7418.072916666667,99415062.83333333,8874.75
IN,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_highincome,0.7772583333333334,82072729.30833334,6265.366666666667,83576899.06666666,5350.8
IN,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_lowincome,0.6080921333333333,82072729.30833334,6265.366666666667,83576899.06666666,5350.8
IN,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_midincome,0.7367480666666667,82072729.30833334,6265.366666666667,83576899.06666666,5350.8
IN,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_hilodiff,0.1691662,82072729.30833334,6265.366666666667,83576899.06666666,5350.8
IN,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_midincome,0.6478077333333333,82072729.30833334,6265.366666666667,85389771.4,5635.533333333334
IN,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_highincome,0.7168170666666667,82072729.30833334,6265.366666666667,85389771.4,5635.533333333334
IN,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_lowincome,0.4955344666666667,82072729.30833334,6265.366666666667,85389771.4,5635.533333333334
IN,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_hilodiff,0.2212826,82072729.30833334,6265.366666666667,85389771.4,5635.533333333334
IN,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_midincome,0.5848462,82072729.30833334,6265.366666666667,82965127.2,5971.4
IN,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_highincome,0.6697968,82072729.30833334,6265.366666666667,82965127.2,5971.4
IN,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_hilodiff,0.25684493333333336,82072729.30833334,6265.366666666667,82965127.2,5971.4
IN,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_lowincome,0.41295186666666667,82072729.30833334,6265.366666666667,82965127.2,5971.4
IN,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_lowincome,0.3815404,82072729.30833334,6265.366666666667,82460597.93333334,6258.466666666666
IN,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_midincome,0.5645363333333333,82072729.30833334,6265.366666666667,82460597.93333334,6258.466666666666
IN,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_highincome,0.6474819333333334,82072729.30833334,6265.366666666667,82460597.93333334,6258.466666666666
IN,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_hilodiff,0.2659415333333333,82072729.30833334,6265.366666666667,82460597.93333334,6258.466666666666
IN,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_lowincome,0.35473666666666664,82072729.30833334,6265.366666666667,79973349.53333333,6452.666666666667
IN,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_highincome,0.6307975333333333,82072729.30833334,6265.366666666667,79973349.53333333,6452.666666666667
IN,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_hilodiff,0.2760608666666667,82072729.30833334,6265.366666666667,79973349.53333333,6452.666666666667
IN,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_midincome,0.5302080666666666,82072729.30833334,6265.366666666667,79973349.53333333,6452.666666666667
IN,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_lowincome,0.3400034,82072729.30833334,6265.366666666667,78391310.93333334,6660.933333333333
IN,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_midincome,0.5107760666666666,82072729.30833334,6265.366666666667,78391310.93333334,6660.933333333333
IN,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_hilodiff,0.2753661333333333,82072729.30833334,6265.366666666667,78391310.93333334,6660.933333333333
IN,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_highincome,0.6153695333333333,82072729.30833334,6265.366666666667,78391310.93333334,6660.933333333333
IN,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_highincome,0.6065184,82072729.30833334,6265.366666666667,81217318.06666666,6797.333333333333
IN,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_hilodiff,0.2763214666666667,82072729.30833334,6265.366666666667,81217318.06666666,6797.333333333333
IN,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_lowincome,0.33019693333333333,82072729.30833334,6265.366666666667,81217318.06666666,6797.333333333333
IN,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_midincome,0.5038468666666667,82072729.30833334,6265.366666666667,81217318.06666666,6797.333333333333
IN,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_highincome,0.6057090666666667,82072729.30833334,6265.366666666667,82607460.33333333,6995.8
IN,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_midincome,0.5107426666666667,82072729.30833334,6265.366666666667,82607460.33333333,6995.8
IN,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_hilodiff,0.2612022,82072729.30833334,6265.366666666667,82607460.33333333,6995.8
IN,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_lowincome,0.3445068666666667,82072729.30833334,6265.366666666667,82607460.33333333,6995.8
KS,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_lowincome,0.6563498571428572,86334788.60714285,5055.357142857143,93517419.28571428,4197.571428571428
KS,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_highincome,0.8194278571428572,86334788.60714285,5055.357142857143,93517419.28571428,4197.571428571428
KS,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_hilodiff,0.163078,86334788.60714285,5055.357142857143,93517419.28571428,4197.571428571428
KS,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_midincome,0.7911012857142857,86334788.60714285,5055.357142857143,93517419.28571428,4197.571428571428
KS,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_highincome,0.7892877142857143,86334788.60714285,5055.357142857143,89525058.71428572,4444.285714285715
KS,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_lowincome,0.5664440000000001,86334788.60714285,5055.357142857143,89525058.71428572,4444.285714285715
KS,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_midincome,0.7283785714285714,86334788.60714285,5055.357142857143,89525058.71428572,4444.285714285715
KS,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_hilodiff,0.22284371428571428,86334788.60714285,5055.357142857143,89525058.71428572,4444.285714285715
KS,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_midincome,0.6759681428571429,86334788.60714285,5055.357142857143,84911222.14285715,4757.714285714285
KS,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_lowincome,0.4994578571428571,86334788.60714285,5055.357142857143,84911222.14285715,4757.714285714285
KS,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_hilodiff,0.24009971428571428,86334788.60714285,5055.357142857143,84911222.14285715,4757.714285714285
KS,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_highincome,0.7395575714285714,86334788.60714285,5055.357142857143,84911222.14285715,4757.714285714285
KS,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_lowincome,0.48142485714285715,86334788.60714285,5055.357142857143,86235867.85714285,4863.571428571428
KS,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_hilodiff,0.23672257142857142,86334788.60714285,5055.357142857143,86235867.85714285,4863.571428571428
KS,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_midincome,0.6534422857142858,86334788.60714285,5055.357142857143,86235867.85714285,4863.571428571428
KS,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_highincome,0.7181474285714285,86334788.60714285,5055.357142857143,86235867.85714285,4863.571428571428
KS,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_hilodiff,0.24260414285714285,86334788.60714285,5055.357142857143,84001343.71428572,5126.857142857143
KS,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_highincome,0.7007941428571428,86334788.60714285,5055.357142857143,84001343.71428572,5126.857142857143
KS,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_lowincome,0.45819,86334788.60714285,5055.357142857143,84001343.71428572,5126.857142857143
KS,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_midincome,0.6355104285714286,86334788.60714285,5055.357142857143,84001343.71428572,5126.857142857143
KS,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_hilodiff,0.25808457142857144,86334788.60714285,5055.357142857143,84906238.28571428,5379.857142857143
KS,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_highincome,0.6796855714285714,86334788.60714285,5055.357142857143,84906238.28571428,5379.857142857143
KS,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_midincome,0.6121055714285715,86334788.60714285,5055.357142857143,84906238.28571428,5379.857142857143
KS,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_lowincome,0.421601,86334788.60714285,5055.357142857143,84906238.28571428,5379.857142857143
KS,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_hilodiff,0.26945657142857143,86334788.60714285,5055.357142857143,82686585.14285715,5710.571428571428
KS,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_highincome,0.673355,86334788.60714285,5055.357142857143,82686585.14285715,5710.571428571428
KS,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_lowincome,0.40389842857142855,86334788.60714285,5055.357142857143,82686585.14285715,5710.571428571428
KS,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_midincome,0.59437,86334788.60714285,5055.357142857143,82686585.14285715,5710.571428571428
KS,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_lowincome,0.4013697142857143,86334788.60714285,5055.357142857143,84894573.71428572,5962.428571428572
KS,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_midincome,0.5804055714285714,86334788.60714285,5055.357142857143,84894573.71428572,5962.428571428572
KS,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_hilodiff,0.27339014285714286,86334788.60714285,5055.357142857143,84894573.71428572,5962.428571428572
KS,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_highincome,0.6747598571428571,86334788.60714285,5055.357142857143,84894573.71428572,5962.428571428572
KY,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_hilodiff,0.229577875,96049205.875,6987.234375,105152435,5686.5
KY,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_midincome,0.6714225,96049205.875,6987.234375,105152435,5686.5
KY,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_highincome,0.764768625,96049205.875,6987.234375,105152435,5686.5
KY,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_lowincome,0.53519075,96049205.875,6987.234375,105152435,5686.5
KY,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_highincome,0.731258875,96049205.875,6987.234375,101654029,6155.75
KY,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_hilodiff,0.25915325,96049205.875,6987.234375,101654029,6155.75
KY,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_midincome,0.6079595,96049205.875,6987.234375,101654029,6155.75
KY,2008,83696878.17900172,4647.194888178914,0.5481490175213676,repay_rate_lowincome,0.472105625,96049205.875,6987.234375,101654029,6155.75
KY,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_lowincome,0.41469500000000004,96049205.875,6987.234375,95926877,6464.25
KY,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_midincome,0.57368675,96049205.875,6987.234375,95926877,6464.25
KY,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_highincome,0.681657375,96049205.875,6987.234375,95926877,6464.25
KY,2009,77839416.36060101,5002.924031007752,0.5205521902040816,repay_rate_hilodiff,0.26696237500000003,96049205.875,6987.234375,95926877,6464.25
KY,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_lowincome,0.38102199999999997,96049205.875,6987.234375,96513286.75,6774
KY,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_midincome,0.543714375,96049205.875,6987.234375,96513286.75,6774
KY,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_highincome,0.6368955,96049205.875,6987.234375,96513286.75,6774
KY,2010,77719794.94224423,5275.549770290965,0.49959436894360604,repay_rate_hilodiff,0.2558735,96049205.875,6987.234375,96513286.75,6774
KY,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_hilodiff,0.24835000000000002,96049205.875,6987.234375,96155616.5,7173.25
KY,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_lowincome,0.365134625,96049205.875,6987.234375,96155616.5,7173.25
KY,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_highincome,0.613484625,96049205.875,6987.234375,96155616.5,7173.25
KY,2011,72368615.25370675,5851.360856269113,0.4829237395915161,repay_rate_midincome,0.513182375,96049205.875,6987.234375,96155616.5,7173.25
KY,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_highincome,0.591774875,96049205.875,6987.234375,91071854.25,7550
KY,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_hilodiff,0.25402837500000003,96049205.875,6987.234375,91071854.25,7550
KY,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_midincome,0.484112375,96049205.875,6987.234375,91071854.25,7550
KY,2012,72138635.56953642,6120.6312594840665,0.4693932381874516,repay_rate_lowincome,0.3377465,96049205.875,6987.234375,91071854.25,7550
KY,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_highincome,0.580128375,96049205.875,6987.234375,91465773.5,7792.75
KY,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_midincome,0.461820625,96049205.875,6987.234375,91465773.5,7792.75
KY,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_hilodiff,0.2542605,96049205.875,6987.234375,91465773.5,7792.75
KY,2013,76838763.23606557,6327.695454545455,0.4631506869699306,repay_rate_lowincome,0.32586787500000003,96049205.875,6987.234375,91465773.5,7792.75
KY,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_hilodiff,0.250392375,96049205.875,6987.234375,90453775,8301.375
KY,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_highincome,0.582243375,96049205.875,6987.234375,90453775,8301.375
KY,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_midincome,0.46423775,96049205.875,6987.234375,90453775,8301.375
KY,2014,77805035.5120773,6465.671641791045,0.4628234650986343,repay_rate_lowincome,0.331851,96049205.875,6987.234375,90453775,8301.375
LA,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_hilodiff,0.06849071428571428,54584484.328125,3858.2734375,76997975.0625,2786.375
LA,2007,87809339.5775862,4407.140575079872,0.5805351814688301,repay_rate_midincome,0.71039,54584484.328125,3858.2734375,76997975.0625,2786.375
